Timestamp,Acx0,Acy0,Acz0,Gyx0,Gyy0,Gyz0,Acx1,Acy1,Acz1,Gyx1,Gyy1,Gyz1,speed_mph
1747100377.119286,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1206112,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.122133,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.123648,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.125199,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.126582,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1279411,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.129416,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.130914,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1324642,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.133981,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.135523,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.137037,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.138595,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.140096,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.141649,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.143166,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.144707,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.146188,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1478028,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1494179,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.151074,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.152531,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.15385,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.155395,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.156932,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1585002,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1600142,5.952,-8.5617,2.8252,-1.6623,1.1291,-1.2004,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1616151,7.7428,-6.3207,1.5993,-1.2888,1.259,-1.2292,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.163043,7.7428,-6.3207,1.5993,-1.2888,1.259,-1.2292,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1644201,7.7428,-6.3207,1.5993,-1.2888,1.259,-1.2292,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
1747100377.1658628,7.7428,-6.3207,1.5993,-1.2888,1.259,-1.2292,1.336,9.2847,-0.747,-0.299,-0.3884,-0.016,47
