Timestamp,Acx0,Acy0,Acz0,Gyx0,Gyy0,Gyz0,Acx1,Acy1,Acz1,Gyx1,Gyy1,Gyz1,speed_mph
1743115698.5831392,-1.4557,8.6957,1.8914,0.1703,-0.1607,0.0532,4.5298,8.5377,-2.8635,-0.1575,-0.4768,0.016,32
1743115698.5934458,-2.0542,9.098,3.2944,0.3512,-0.2884,0.1128,4.5298,8.5377,-2.8635,-0.1575,-0.4768,0.016,32
1743115698.623929,-2.0542,9.098,3.2944,0.3512,-0.2884,0.1128,4.865,8.4898,-3.4046,-0.2512,-0.1948,-0.0106,32
1743115698.668544,-2.4325,9.2512,3.0071,0.2065,0.1884,0.1288,4.865,8.4898,-3.4046,-0.2512,-0.1948,-0.0106,32
1743115698.673034,-2.4325,9.2512,3.0071,0.2065,0.1884,0.1288,4.0797,8.9974,-3.146,-0.0383,-0.0319,-0.1352,32
1743115698.729266,-2.8874,9.2033,2.9066,-0.0873,0.4917,0.2692,4.0797,8.9974,-3.146,-0.0383,-0.0319,-0.1352,32
1743115698.730447,-2.8874,9.2033,2.9066,-0.0873,0.4917,0.2692,3.0023,9.4236,-2.8778,0.0692,0.1224,-0.0543,32
1743115698.804225,-3.5099,8.9112,3.1843,-0.1128,0.3097,0.2661,3.0023,9.4236,-2.8778,0.0692,0.1224,-0.0543,32
1743115698.805374,-3.5099,8.9112,3.1843,-0.1128,0.3097,0.2661,2.9353,9.4332,-2.5714,0.0255,0.0032,0.033,32
1743115698.848942,-3.2274,8.7532,3.3758,-0.2288,0.6385,0.2618,2.9353,9.4332,-2.5714,0.0255,0.0032,0.033,32
1743115698.851866,-3.2274,8.7532,3.3758,-0.2288,0.6385,0.2618,3.1173,9.3661,-2.6193,-0.1054,-0.0766,-0.0564,32
1743115698.9236338,-2.964,8.0062,2.3655,-0.1256,0.6971,0.1564,3.1173,9.3661,-2.6193,-0.1054,-0.0766,-0.0564,32
1743115698.926564,-2.964,8.0062,2.3655,-0.1256,0.6971,0.1564,3.3615,8.8921,-2.7342,0.0032,-0.0213,0.0468,32
1743115698.9541461,-3.1125,9.0214,2.7964,-0.249,0.531,0.0851,3.3615,8.8921,-2.7342,0.0032,-0.0213,0.0468,32
1743115698.955316,-3.1125,9.0214,2.7964,-0.249,0.531,0.0851,3.2848,9.0932,-2.8108,0.033,0.0202,-0.0266,32
1743115699.0134761,-3.6583,9.165,2.1979,-0.1064,0.5013,0.3161,3.2848,9.0932,-2.8108,0.033,0.0202,-0.0266,32
1743115699.028482,-3.6583,9.165,2.1979,-0.1064,0.5013,0.3161,3.7637,9.9168,-3.5434,-0.0745,0.1373,0.0213,32
1743115699.0733829,-3.7445,8.9735,1.4892,-0.3874,0.0766,0.0298,3.7637,9.9168,-3.5434,-0.0745,0.1373,0.0213,32
1743115699.088523,-3.7445,8.9735,1.4892,-0.3874,0.0766,0.0298,3.0981,9.2703,-2.6001,-0.7343,-0.0862,0.132,32
1743115699.134241,-4.1659,8.5665,2.3128,-0.0596,-0.2001,-0.1458,3.0981,9.2703,-2.6001,-0.7343,-0.0862,0.132,32
1743115699.149475,-4.1659,8.5665,2.3128,-0.0596,-0.2001,-0.1458,3.237,8.9974,-2.5283,-0.7779,-0.1884,0.0702,32
1743115699.193417,-3.553,8.2935,1.4269,0.0436,-0.2778,-0.1224,3.237,8.9974,-2.5283,-0.7779,-0.1884,0.0702,32
1743115699.209229,-3.553,8.2935,1.4269,0.0436,-0.2778,-0.1224,0.4836,8.1116,-1.9968,-0.5087,-1.0387,-0.1245,32
1743115699.253526,-4.7405,9.7731,1.0343,0.1213,-0.8759,-0.1554,0.4836,8.1116,-1.9968,-0.5087,-1.0387,-0.1245,32
