Timestamp,Acx0,Acy0,Acz0,Gyx0,Gyy0,Gyz0,Acx1,Acy1,Acz1,Gyx1,Gyy1,Gyz1,speed_mph
1747099770.476782,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.4549,-8.8394,-3.802,-0.0905,0.0404,0.0043,52
1747099770.478299,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.4549,-8.8394,-3.802,-0.0905,0.0404,0.0043,52
1747099770.479795,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.4549,-8.8394,-3.802,-0.0905,0.0404,0.0043,52
1747099770.481341,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.4549,-8.8394,-3.802,-0.0905,0.0404,0.0043,52
1747099770.482857,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.4549,-8.8394,-3.802,-0.0905,0.0404,0.0043,52
1747099770.484152,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.4549,-8.8394,-3.802,-0.0905,0.0404,0.0043,52
1747099770.485535,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.4549,-8.8394,-3.802,-0.0905,0.0404,0.0043,52
1747099770.487021,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.48842,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.4897559,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.491288,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.492789,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.494339,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.495855,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.497396,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.4989,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.5004501,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.501954,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.503499,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.5049999,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.506332,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.507692,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.508896,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.510365,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.511743,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.5131269,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.514436,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.5159411,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.517492,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.519021,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.520594,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.5221279,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.523398,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.5247161,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
1747099770.525952,8.3989,4.6017,2.5905,0.1788,0.3171,0.0447,0.7518,-8.8921,-3.735,-0.1022,0.0596,0.0043,52
