Timestamp,Acx0,Acy0,Acz0,Gyx0,Gyy0,Gyz0,Acx1,Acy1,Acz1,Gyx1,Gyy1,Gyz1,speed_mph
1747098840.425097,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.4266722,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.428192,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.429754,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.431265,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.432821,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.4343522,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.435733,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.437237,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.438645,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.439989,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.441484,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.443027,0.656,9.0022,1.7095,-0.1724,0.1256,0.0639,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.444465,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.4461749,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-0.8954,-9.1411,-2.5331,-0.0319,0.016,0.05,56
1747098840.447649,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4492319,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.450749,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.452291,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.453804,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.455343,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4566882,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4580622,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4594848,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.461023,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.462545,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.46409,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.465606,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4671519,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.468663,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.470214,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.47173,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.473276,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4746912,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.476018,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.477395,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4788108,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.480316,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.481868,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.483389,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.484936,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.486442,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.487995,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.489503,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4908931,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4924228,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.4939241,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.495477,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.497025,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.49857,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.500087,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.501745,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.503416,0.929,9.4188,2.0159,-0.1096,0.1256,0.0447,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.504768,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.50647,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0678,-8.9878,-3.1987,0.0394,-0.0809,0.0266,56
1747098840.507723,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.509143,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.5106492,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.512169,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.513727,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.515247,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.516795,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.5184278,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.519828,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.5213451,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.522899,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.524402,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.5259562,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.527471,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
1747098840.529014,1.2402,9.0214,1.9632,-0.0149,-0.0266,0.0905,-1.0295,-9.165,-3.2322,-0.0106,-0.0319,0.0138,56
