Timestamp,Acx0,Acy0,Acz0,Gyx0,Gyy0,Gyz0,Acx1,Acy1,Acz1,Gyx1,Gyy1,Gyz1,speed_mph
1747099495.135839,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.137196,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.1383948,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.139699,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.141092,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.142254,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.143612,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.144892,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.146251,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.1477702,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.1492732,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.1508238,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.152329,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.1540082,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.155442,7.5896,5.8897,0.8954,-0.3203,-0.2267,0.033,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.156811,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.158373,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.159884,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.161432,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.1629598,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.164211,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.165439,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
1747099495.16686,7.422,6.2201,0.9098,-0.2224,-0.2458,-0.0309,2.5809,8.2696,-4.1372,-0.1128,-0.1873,0.067,49
