Timestamp,Acx0,Acy0,Acz0,Gyx0,Gyy0,Gyz0,Acx1,Acy1,Acz1,Gyx1,Gyy1,Gyz1,speed_mph
1743115982.905632,-1.6137,8.8011,0.7183,0.0756,-0.3501,-0.0564,-4.8554,-6.9863,-6.0047,-0.0351,0.1979,0.0766,46
1743115982.914242,-1.6137,8.8011,0.7183,0.0756,-0.3501,-0.0564,-4.9895,-6.8857,-6.2106,0.0532,0.1916,0.0724,46
1743115982.96034,-1.5179,9.2608,1.494,0.1618,-0.7077,0.2458,-4.9895,-6.8857,-6.2106,0.0532,0.1916,0.0724,46
1743115982.9615302,-1.5179,9.2608,1.494,0.1618,-0.7077,0.2458,-4.5969,-6.79,-6.1675,0.165,0.1171,0.0894,46
1743115983.019264,-0.6464,9.8497,1.0965,0.2639,-0.6183,0.2512,-4.5969,-6.79,-6.1675,0.165,0.1171,0.0894,46
1743115983.0355709,-0.6464,9.8497,1.0965,0.2639,-0.6183,0.2512,-4.5873,-6.7995,-6.1196,0.1383,0.2618,0.2097,46
1743115983.080405,-1.4222,9.9838,1.4222,-0.0394,-0.5949,0.1926,-4.5873,-6.7995,-6.1196,0.1383,0.2618,0.2097,46
1743115983.095403,-1.4222,9.9838,1.4222,-0.0394,-0.5949,0.1926,-4.525,-6.8043,-6.4165,0.2916,0.3821,0.2395,46
1743115983.140851,-0.9146,10.0748,2.1596,-0.2033,-0.3874,0.183,-4.525,-6.8043,-6.4165,0.2916,0.3821,0.2395,46
1743115983.1546938,-0.9146,10.0748,2.1596,-0.2033,-0.3874,0.183,-4.2521,-6.9863,-6.3111,0.4842,0.5087,0.3108,46
1743115983.200025,-1.652,10.2759,1.9441,-0.3161,-0.7205,-0.0617,-4.2521,-6.9863,-6.3111,0.4842,0.5087,0.3108,46
1743115983.21567,-1.652,10.2759,1.9441,-0.3161,-0.7205,-0.0617,-4.1611,-7.0437,-6.5027,0.5044,0.6992,0.447,46
1743115983.2596831,0.3112,9.7396,2.7869,-0.2788,-0.6779,-0.2171,-4.1611,-7.0437,-6.5027,0.5044,0.6992,0.447,46
1743115983.274542,0.3112,9.7396,2.7869,-0.2788,-0.6779,-0.2171,-5.1954,-6.3925,-6.699,0.3161,0.6939,0.3991,46
1743115983.319565,-0.2825,8.4755,2.4708,0.049,-0.4715,-0.0968,-5.1954,-6.3925,-6.699,0.3161,0.6939,0.3991,46
1743115983.335707,-0.2825,8.4755,2.4708,0.049,-0.4715,-0.0968,-5.5545,-5.8562,-6.426,0.1809,0.332,0.1575,46
1743115983.381021,-1.561,9.9264,2.8443,-0.05,-0.3501,-0.1745,-5.5545,-5.8562,-6.426,0.1809,0.332,0.1575,46
1743115983.394895,-1.561,9.9264,2.8443,-0.05,-0.3501,-0.1745,-5.2098,-6.2106,-6.541,0.0351,-0.0937,-0.1266,46
1743115983.4406579,-0.8236,8.5952,2.4134,-0.2331,-0.447,-0.7599,-5.2098,-6.2106,-6.541,0.0351,-0.0937,-0.1266,46
1743115983.455637,-0.8236,8.5952,2.4134,-0.2331,-0.447,-0.7599,-4.4772,-6.6511,-6.7564,-0.133,-0.2682,-0.2192,46
1743115983.515761,0.7374,9.3565,1.3168,0.1873,-0.1681,-0.1415,-4.4772,-6.6511,-6.7564,-0.133,-0.2682,-0.2192,46
1743115983.51899,0.7374,9.3565,1.3168,0.1873,-0.1681,-0.1415,-4.3479,-6.8857,-6.5122,-0.099,-0.1969,-0.2309,46
1743115983.559492,-0.2538,9.912,2.4181,0.1852,-0.4033,0.4981,-4.3479,-6.8857,-6.5122,-0.099,-0.1969,-0.2309,46
1743115983.5756328,-0.2538,9.912,2.4181,0.1852,-0.4033,0.4981,-4.2138,-6.9767,-6.3398,-0.1607,-0.0766,-0.1022,46
1743115983.6201432,-1.1444,9.4906,2.6911,0.0277,0.2352,0.5608,-4.2138,-6.9767,-6.3398,-0.1607,-0.0766,-0.1022,46
1743115983.6356769,-1.1444,9.4906,2.6911,0.0277,0.2352,0.5608,-4.0797,-6.9959,-6.3015,-0.1213,-0.0192,0.0362,46
1743115983.6793091,-1.6089,9.5193,2.1021,-0.2692,0.2107,-0.1522,-4.0797,-6.9959,-6.3015,-0.1213,-0.0192,0.0362,46
1743115983.6955452,-1.6089,9.5193,2.1021,-0.2692,0.2107,-0.1522,-4.2425,-6.8187,-6.3446,-0.1032,0.1341,0.1352,46
1743115983.7410822,-0.7853,9.5241,1.5179,-0.1937,-0.3139,-0.3906,-4.2425,-6.8187,-6.3446,-0.1032,0.1341,0.1352,46
1743115983.756205,-0.7853,9.5241,1.5179,-0.1937,-0.3139,-0.3906,-4.1803,-6.4117,-6.9001,-0.0415,0.2097,0.0702,46
1743115983.815556,-0.656,9.4475,1.3982,0.2927,-0.3374,-0.0968,-4.1803,-6.4117,-6.9001,-0.0415,0.2097,0.0702,46
1743115983.8309271,-0.656,9.4475,1.3982,0.2927,-0.3374,-0.0968,-3.5099,-6.6894,-8.0302,-0.0138,0.3927,0.299,46
1743115983.875465,-2.1356,9.2895,1.7861,0.6556,-0.2299,-0.1681,-3.5099,-6.6894,-8.0302,-0.0138,0.3927,0.299,46
1743115983.890611,-2.1356,9.2895,1.7861,0.6556,-0.2299,-0.1681,-4.0797,-6.3063,-7.8243,0.2948,0.6343,0.5087,46
1743115983.9350731,-3.7781,8.5665,1.5131,0.9099,-0.6683,-0.3555,-4.0797,-6.3063,-7.8243,0.2948,0.6343,0.5087,46
1743115983.950419,-3.7781,8.5665,1.5131,0.9099,-0.6683,-0.3555,-3.9073,-6.541,-6.3925,0.1852,0.5992,0.7599,46
1743115983.9955468,-3.213,9.8067,1.5514,0.3831,-0.861,-0.5023,-3.9073,-6.541,-6.3925,0.1852,0.5992,0.7599,46
1743115984.010297,-3.213,9.8067,1.5514,0.3831,-0.861,-0.5023,-4.4819,-7.1204,-7.3694,-0.0032,0.5438,0.63,46
1743115984.055341,-1.8723,9.3901,1.2594,0.0309,-0.878,-0.5555,-4.4819,-7.1204,-7.3694,-0.0032,0.5438,0.63,46
1743115984.0705988,-1.8723,9.3901,1.2594,0.0309,-0.878,-0.5555,-2.4134,-7.0485,-7.0533,0.3714,-0.1799,0.4768,46
1743115984.115503,-1.8675,10.0126,1.1301,-0.2682,-0.5949,-0.3725,-2.4134,-7.0485,-7.0533,0.3714,-0.1799,0.4768,46
1743115984.12959,-1.8675,10.0126,1.1301,-0.2682,-0.5949,-0.3725,-3.213,-8.2169,-7.6567,0.8556,0.2575,0.8375,46
1743115984.175422,-1.8004,10.0892,0.9912,-0.4832,-0.6215,-0.0149,-3.213,-8.2169,-7.6567,0.8556,0.2575,0.8375,46
1743115984.204639,-1.8004,10.0892,0.9912,-0.4832,-0.6215,-0.0149,-3.5051,-6.9528,-7.7572,1.0738,0.9323,1.0238,46
1743115984.2497,-0.9673,9.6869,0.6704,-0.6311,-0.5757,0.0404,-3.5051,-6.9528,-7.7572,1.0738,0.9323,1.0238,46
1743115984.252888,-0.9673,9.6869,0.6704,-0.6311,-0.5757,0.0404,-5.4923,-3.3854,-6.2297,0.7843,1.3058,1.4633,46
1743115984.294865,-0.6895,8.9639,0.7949,-0.597,-1.1185,-0.1469,-5.4923,-3.3854,-6.2297,0.7843,1.3058,1.4633,46
1743115984.309856,-0.6895,8.9639,0.7949,-0.597,-1.1185,-0.1469,-7.671,-4.3718,-6.292,0.6779,1.2569,1.2132,46
1743115984.355414,-0.7374,9.6822,0.8954,0.0266,-1.4995,-0.6162,-7.671,-4.3718,-6.292,0.6779,1.2569,1.2132,46
1743115984.370857,-0.7374,9.6822,0.8954,0.0266,-1.4995,-0.6162,-7.3885,-5.77,-7.5417,0.9695,0.6141,1.0089,46
1743115984.4152808,2.1548,9.7013,1.8866,0.3108,-1.6304,-0.4736,-7.3885,-5.77,-7.5417,0.9695,0.6141,1.0089,46
1743115984.430656,2.1548,9.7013,1.8866,0.3108,-1.6304,-0.4736,-6.1531,-4.7022,-5.7652,1.1089,0.7024,0.9674,46
1743115984.4908092,0.5602,8.983,2.1979,0.8099,-1.061,-0.1586,-6.1531,-4.7022,-5.7652,1.1089,0.7024,0.9674,46
1743115984.5052311,0.5602,8.983,2.1979,0.8099,-1.061,-0.1586,-7.5034,-3.6488,-6.7229,1.3462,0.713,0.6194,46
1743115984.5506182,0.5507,8.418,2.9544,0.629,-0.8493,-0.1948,-7.5034,-3.6488,-6.7229,1.3462,0.713,0.6194,46
1743115984.565614,0.5507,8.418,2.9544,0.629,-0.8493,-0.1948,-6.6607,-5.1667,-4.9081,1.4846,0.2533,0.2448,46
1743115984.609401,0.3352,9.4619,2.4517,0.3235,-0.6226,0.0053,-6.6607,-5.1667,-4.9081,1.4846,0.2533,0.2448,46
1743115984.624622,0.3352,9.4619,2.4517,0.3235,-0.6226,0.0053,-6.5697,-5.7126,-6.4021,0.9621,0.5002,0.0511,46
1743115984.670652,0.3496,9.9359,2.4565,0.3203,-0.1884,0.1266,-6.5697,-5.7126,-6.4021,0.9621,0.5002,0.0511,46
1743115984.685631,0.3496,9.9359,2.4565,0.3203,-0.1884,0.1266,-5.636,-5.3917,-5.6503,0.7035,0.4246,0.1532,46
1743115984.729671,-0.2251,9.1171,2.6049,0.3086,0.0372,0.0937,-5.636,-5.3917,-5.6503,0.7035,0.4246,0.1532,46
1743115984.7446148,-0.2251,9.1171,2.6049,0.3086,0.0372,0.0937,-5.9951,-4.9177,-5.4588,0.2661,0.0628,0.0277,46
1743115984.790572,0.316,10.0078,2.3463,0.2586,0.2778,0.0096,-5.9951,-4.9177,-5.4588,0.2661,0.0628,0.0277,46
1743115984.805025,0.316,10.0078,2.3463,0.2586,0.2778,0.0096,-4.9081,-5.9041,-4.9704,-0.1607,-0.2075,0.1437,46
1743115984.849979,-0.3879,10.1801,1.7334,0.1235,0.4182,-0.1394,-4.9081,-5.9041,-4.9704,-0.1607,-0.2075,0.1437,46
1743115984.864862,-0.3879,10.1801,1.7334,0.1235,0.4182,-0.1394,-6.3351,-5.1284,-5.9807,-1.1153,-0.1426,0.3001,46
1743115984.910815,-0.7278,9.8785,2.0063,-0.1692,0.58,-0.6173,-6.3351,-5.1284,-5.9807,-1.1153,-0.1426,0.3001,46
1743115984.9260669,-0.7278,9.8785,2.0063,-0.1692,0.58,-0.6173,-5.7174,-5.2337,-4.7118,-0.9567,-0.5034,-0.0394,46
1743115984.9709299,-2.8347,12.9095,2.4038,-0.9365,0.5023,-1.5006,-5.7174,-5.2337,-4.7118,-0.9567,-0.5034,-0.0394,46
1743115984.9860108,-2.8347,12.9095,2.4038,-0.9365,0.5023,-1.5006,-5.7988,-4.5059,-4.6735,-0.7897,-0.795,-0.2256,46
1743115985.0303428,-7.422,13.5033,4.1037,-1.9933,0.1586,-2.8521,-5.7988,-4.5059,-4.6735,-0.7897,-0.795,-0.2256,46
1743115985.045108,-7.422,13.5033,4.1037,-1.9933,0.1586,-2.8521,-6.6655,-4.4388,-5.545,-0.8801,-1.0238,-0.4214,46
1743115985.090875,-5.4971,16.8073,3.8642,-3.0501,0.1266,-4.0472,-6.6655,-4.4388,-5.545,-0.8801,-1.0238,-0.4214,46
1743115985.103059,-5.4971,16.8073,3.8642,-3.0501,0.1266,-4.0472,-6.3446,-4.3766,-5.1044,-1.2377,-1.0355,-0.4395,46
1743115985.150101,-6.6846,16.0651,3.6057,-3.5279,0.0766,-5.0838,-6.3446,-4.3766,-5.1044,-1.2377,-1.0355,-0.4395,46
1743115985.165102,-6.6846,16.0651,3.6057,-3.5279,0.0766,-5.0838,-4.7501,-5.2672,-5.9233,-1.0813,-0.0213,-0.547,46
1743115985.21055,-3.7206,12.3206,1.8483,-2.8851,0.1511,-5.7426,-4.7501,-5.2672,-5.9233,-1.0813,-0.0213,-0.547,46
1743115985.22556,-3.7206,12.3206,1.8483,-2.8851,0.1511,-5.7426,-8.1307,-7.8817,-6.9288,0.5513,-0.0362,-1.5633,46
1743115985.270849,0.9673,1.7813,-0.2921,-0.9802,-1.1962,-4.656,-8.1307,-7.8817,-6.9288,0.5513,-0.0362,-1.5633,46
1743115985.284822,0.9673,1.7813,-0.2921,-0.9802,-1.1962,-4.656,-7.1012,-5.0422,-2.3176,-0.1054,-1.0217,-2.0188,46
1743115985.329638,9.7396,0.5602,3.9696,-0.7301,-1.9401,-2.4488,-7.1012,-5.0422,-2.3176,-0.1054,-1.0217,-2.0188,46
1743115985.344713,9.7396,0.5602,3.9696,-0.7301,-1.9401,-2.4488,-10.9271,-1.1349,-1.901,-1.8901,-1.5836,-1.7581,46
1743115985.3902788,9.6343,-2.6911,12.1051,-3.0213,-6.3651,2.0242,-10.9271,-1.1349,-1.901,-1.8901,-1.5836,-1.7581,46
1743115985.404763,9.6343,-2.6911,12.1051,-3.0213,-6.3651,2.0242,-10.4483,-4.6543,-10.094,-4.2026,-3.248,-2.9532,46
1743115985.450985,28.1558,12.1147,15.6964,-1.7953,-11.3521,7.3942,-10.4483,-4.6543,-10.094,-4.2026,-3.248,-2.9532,46
1743115985.4654112,28.1558,12.1147,15.6964,-1.7953,-11.3521,7.3942,-5.1906,9.1937,-17.8799,-4.6698,-3.911,-4.0824,46
1743115985.511252,39.7533,25.6898,14.4849,1.4803,-13.2336,15.4174,-5.1906,9.1937,-17.8799,-4.6698,-3.911,-4.0824,46
1743115985.5248818,39.7533,25.6898,14.4849,1.4803,-13.2336,15.4174,-6.9911,9.845,-30.4447,-6.6908,-5.1051,-4.6805,46
1743115985.5702121,-12.378,102.06,5.4971,15.1429,-1.1568,12.66,-6.9911,9.845,-30.4447,-6.6908,-5.1051,-4.6805,46
1743115985.5848372,-12.378,102.06,5.4971,15.1429,-1.1568,12.66,10.2185,-25.2397,-30.052,-2.5829,-3.9674,-2.8457,46
1743115985.630698,156.9016,50.1489,-156.9064,15.7069,34.8715,0.6598,10.2185,-25.2397,-30.052,-2.5829,-3.9674,-2.8457,46
1743115985.644913,156.9016,50.1489,-156.9064,15.7069,34.8715,0.6598,-1.0965,-1.6328,-8.4803,-0.016,-0.4715,2.1582,46
1743115985.690729,126.7873,54.7506,-31.2683,-1.7006,-22.916,21.9454,-1.0965,-1.6328,-8.4803,-0.016,-0.4715,2.1582,46
1743115985.7057788,126.7873,54.7506,-31.2683,-1.7006,-22.916,21.9454,-9.979,5.5402,1.1684,-2.9681,-0.6375,-2.2051,46
1743115985.751401,-38.5227,33.4662,3.6392,-0.6619,-9.1428,9.7355,-9.979,5.5402,1.1684,-2.9681,-0.6375,-2.2051,46
1743115985.766103,-38.5227,33.4662,3.6392,-0.6619,-9.1428,9.7355,-0.158,-4.5969,-5.6551,-2.0752,0.0511,0.9131,46
1743115985.810417,3.0694,16.0364,-9.8593,4.7965,-6.1459,2.1231,-0.158,-4.5969,-5.6551,-2.0752,0.0511,0.9131,46
1743115985.8257961,3.0694,16.0364,-9.8593,4.7965,-6.1459,2.1231,-8.8633,-3.3902,-12.2152,-1.2643,0.1022,-0.3863,46
1743115985.8700109,8.9304,20.5375,-3.0119,2.1731,-3.629,-5.5638,-8.8633,-3.3902,-12.2152,-1.2643,0.1022,-0.3863,46
1743115985.8856168,8.9304,20.5375,-3.0119,2.1731,-3.629,-5.5638,-6.6846,-5.5306,-9.9886,-0.1032,1.0983,-0.1373,46
1743115985.931387,7.1539,20.3124,-1.5945,1.3122,-2.2955,-5.7287,-6.6846,-5.5306,-9.9886,-0.1032,1.0983,-0.1373,46
1743115985.946361,7.1539,20.3124,-1.5945,1.3122,-2.2955,-5.7287,-7.4939,-3.9983,-7.2353,0.6886,0.5864,-0.5353,46
1743115985.990423,11.1857,10.1323,-7.3837,-1.0919,1.0834,-5.5148,-7.4939,-3.9983,-7.2353,0.6886,0.5864,-0.5353,46
